"","part1id","age","total_mins_t1","total_mins_t2","cheated","hidden_words_RT_1","hidden_words_RT_2","hidden_words_RT_3","hidden_words_RT_4","hidden_words_RT_5","hidden_words_RT_6","hidden_words_RT_7","hidden_words_RT_8","hidden_words_RT_9","hidden_words_RT_10","StartDate_t1","expecting","estimateFirstTrial","estimateSeconds","satis_gen","satis_speed","satis_firstTrial","estimateVsReal","ins_hidden_words_RetriesQ","ins_hidden_words_RT","duration_t1","batch","hidden_words_RetriesQ1","hidden_words_RetriesQ2","hidden_words_RetriesQ3","hidden_words_RetriesQ4","hidden_words_RetriesQ5","hidden_words_RetriesQ6","hidden_words_RetriesQ7","hidden_words_RetriesQ8","hidden_words_RetriesQ9","hidden_words_RetriesQ10","FL_16_DO_FL_19","FL_16_DO_FL_20","FL_16_DO_FL_21","FL_16_DO_FL_22","realSeconds","Higher1","Higher2","Lower1","Lower2","allCompareCorrect","realFirstTrial","ResponseId","StartDate_t2","age_t2","memory","change","retrospectiveSC_1","retrospectiveSC_2","retrospectiveSC_3","retrospectiveSC_4","retrospectiveSC_5","retrospectiveSC_6","duration_t2","Finished","duplicated","total_qualtrics_min","inter_session_days","HWGsatis","HWGmeanRetries","countInfoItemsHigher","countInfoItemsLower","countInfoDiff","expectSatisDiff","total_secs_t1","female","bsi09_t1","bsi39_t1","rses_t1","cesd_t1","bsi.general_t1","bsi.Depression_t1","fscrsHS_t1","fscrsIS_t1","fscrsRS_t1","qIATSC_t1","qIATSE_t1","total_secs_t2","bsi09_t2","bsi39_t2","rses_t2","cesd_t2","bsi.general_t2","bsi.Depression_t2","fscrsHS_t2","fscrsIS_t2","fscrsRS_t2","qIATSC_t2","qIATSE_t2","total_time_min"
"40","150",25,107.333333333333,54.8,FALSE,239330,65885,24195,10346,66844,16569,19541,10564,952220,35152,2018-06-13 14:16:59,92,91,20,49,8,70,5,1,51663,85.8666666666667,"lab",3,1,1,1,1,1,1,1,7,1,3,4,1,2,144.0646,3,3,3,3,TRUE,8,"R_2YVZIXNqH5jUZXP",2018-06-20 12:37:54,25,"תחילה היו מפשטים שבהם מסתררת מילה. החלק הזה היה מאתגר ובחלק מהפעמים קצת מסתכל (בייחוד בשאלה שהרמז עליה ""אש"" והמילה הייתה 
""בעירה""). מפני שהרבה מילים שם התאימו וזה היה קמת מסתכל... אבל היה מאתגר בסך הכל נהנתי מהניסוי","לא.. הייתי מרוכזת וניסיתי לענות במהירות כפי שהתבקשתי",90,73,0,1,0,90,35.1833333333333,TRUE,FALSE,121.05,6.93119212962963,42.3333333333333,1.8,3,3,0,49.6666666666667,1288,"1",0,0,2.7,6,0.188679245283019,0.5,0.2,0.444444444444444,3.875,-0.410833278536137,0.711495959610725,1177,0,0,3,3,0.0943396226415094,0.333333333333333,0,0.333333333333333,3.875,-0.3449372623441,0.586376870803448,162.133333333333
"41","151",27,64.0333333333333,32,FALSE,13320,580543,29551,480739,88227,9161,285095,524209,15787,166679,2018-06-13 15:12:36,91,75,10,34,32,60,1,1,17791,42.45,"lab",1,8,1,2,1,1,2,7,1,2,1,3,4,2,219.3311,4,5,3,3,TRUE,5,"R_6gQ0BDwCovGtYn7",2018-06-20 11:41:56,27,"במטלה הופיע משפט בעברית מתחתיו רמז למילה שמסתתרת בתוף המשפט.
הרמז הוא בדכ מילה נרדפת ליבטוי בן מילה אחת שמופיע בין אותיות המשפט.
 אם נוריד את הרווחים במשפט נוכל למצוא את המילה המיוחסת מימין לשמאל ברצף.
חלק מן המילים היו קלות לזיהוי וחלקן היו קשות מאוד (לקח מספר דקות לזהות את המילה)","לא הייתי משנה את התנהגותי.",100,85,87,8,0,17,7.18333333333333,TRUE,FALSE,49.6333333333333,6.8537037037037,42,2.6,4.5,3,-1.5,49,1295,"0",0,0,2.5,22,0.660377358490566,0.666666666666667,0.6,1.44444444444444,2.75,-0.279456261969519,0.390260638858666,1489,0,0,2.6,15,0.773584905660377,0.666666666666667,0,1.88888888888889,2.75,-0.441123108112851,-0.250791139747696,96.0333333333333
"42","152",27,53.7333333333333,24.55,FALSE,285740,98232,68143,19610,96428,100339,190341,159080,31557,254701,2018-06-13 16:33:28,71,60,15,29,20,25,3,1,27129,28,"lab",8,1,1,2,1,7,7,7,1,11,2,4,3,1,130.4171,2,2,2,2,TRUE,4,"R_1LLFehQuSvLufIi",2018-06-20 12:35:58,27,"הייתי צריך לקרוא משפט ולמצוא מילה המסתתרת המייצגת או בעלת אותה משמעות כמילה אחרת שניתנה לי כלומר לחפש מילים ש""מוחבאות"" בטקסט הקשורות לנושא כלשהו. לאחר מכן הייתי צריך לדרג את עצמי ביחס לאנשים אחרים אשר ביצעו את אותו ניסוי לפי התוצאות שלי ושלהם באותם שאלות. לפני השאלות חשבתי ששאצליח אותן בקלות רבה אך לא ככה היה הדבר, בנוסף ראיתי שגם לאחרים השאלות היו לא קלות לפי מספר הניסיונות שהם היו צריכים או לפי הזמן שלקח להם לפתור כל שאלה וראיתי שהייתי טוב מחלק מהאנשים ופחות טוב מחלק אחר של האנשים.","לא הייתי משנה משהו בחלקו הראשון של המחקר. ניסתית למצוא את המילים שצריך ולא חשבתי עד דרכים אחרות לעשות זאת מלבד לעבור על המשפט אות-אות ולנסות למצוא את המילה שאני צריך",82,74,2,0,2,83,5.28333333333333,TRUE,FALSE,33.2833333333333,6.83506944444444,24.6666666666667,4.6,2,2,0,46.3333333333333,1544,"0",0,0,2.4,19,0.641509433962264,0.833333333333333,0.2,1.22222222222222,2.375,-0.629222436707541,0.565446910868796,1156,0,0,2.7,11,0.433962264150943,0.5,0,0.444444444444444,3,-0.246067193415763,0.538295275624433,78.2833333333333
"43","153",24,71.9666666666667,35.5,FALSE,303552,332521,48585,408444,356397,200549,19009,23027,35684,20898,2018-11-28 11:53:46,91,80,15,29,41,51,1,1,13167,45.2666666666667,"lab",8,3,1,7,7,7,1,1,7,1,1,2,3,4,174.8666,4,5,4,2,TRUE,4,"R_sceAL8DMm5aoT7j",2018-12-05 12:06:24,24,"בניסוי לפני שבוע התבקשתי לזהות מילים במשפט לפי רמז של מילה מסוימת .
לפני זה התבקשתי להעריך  כמה זמן ייקח לי לזהות והערכתי הערכה ממש שגויה (חשבתי שייקח לי הרבה פחות זמן)
אחרי זה נתבקשתי למיין כל מי היגדים לאמת\שקר\טיפוס 1\טיפוס2 .
לא זוכרת כל כך את תוכן המשפטים...
בסוף נתבקשתי להגיד איך אני מרגישה לגבי תוצאות המטלה שניתנה לי..כתבתי שדיי התאכזבתי וציפיתי שיילך לי יותר קל..","פשוט מבינה שזו מטלה יותר קשה ממה שחשבתי ואז הייתי נותנת לעצמי יותר זמן ופחות מתבאסת על התוצאה.",100,93,64,19,49,93,13.1166666666667,TRUE,TRUE,58.3833333333333,7.00877314814815,40.3333333333333,4.3,4.5,3,-1.5,50.6666666666667,1602,"1",0,0,2.8,24,0.377358490566038,1.16666666666667,0,1,2.625,-0.320489870079359,0.285644399457184,1343,0,0,2.8,16,0.584905660377358,1.33333333333333,0,1,2.5,-0.270484552866402,0.0725025089294763,107.466666666667
"44","155",22,97.4666666666667,25.2333333333333,FALSE,133008,18729,425016,11108,191979,188386,23347,58610,78757,78375,2018-11-28 12:16:12,72,70,10,4,4,4,1,2,81418,75.0666666666667,"lab",6,1,7,1,7,8,1,1,7,1,3,2,1,4,120.7315,3,3,3,2,TRUE,5,"R_1GZmiss5l5Ny4q5",2018-12-05 12:06:05,22,"זכור לי מחלקו  הראשון של הניסוי שהיו הרבה משימות שאתגרו אותי. היו משפפטים והיה צריך לזהות בפנים מילה, כשלא הצלחתי זה יצר בי תחושת תסכול אבל כהראו לפניי נתון שמישהו אחר גם לא הצליח או לקח לו יותר זמן ממני זה נתן לי תחושה  טובה יותר שאני לא כזאת גרועה כמו שחשבתי. בגלל שהמבחן היה יחסית ארוך היו שלבים שהייתי עייפה אבל המשימות דרשו ריכוז , לזכור פרטים, לזכור פרופילים של אנשים, וזה היה מאתגר והשאיר אותי עירנית. כל פעם שהצלחתי הייתה בי תחושה חיובית וכל פעם שטעיתי היה בי מן תחושה של החמצה או פספוס. בקטע שהיו 2 פרופילים של אנשים היה אדם אחד מאוד שלילי ואדם אחד מאוד חיובי. וכשקראתי את זה ניסיתי לחשוב מה אני, איזה חלק מהאנשים האלה יש בי ואני חושבת שלקחתי את זה איתי אח""כ הביתה, והבנתי שיש בי משניהם אבל אני יותר האדם שנוטה להיות חיובי ולא כל הזמן ""לרדת"" על עצמי.","לא.",51,20,31,0,0,50,6,TRUE,FALSE,81.0666666666667,6.99297453703704,4,4,3,2.5,-0.5,68,1344,"1",0,0,2.2,16,0.188679245283019,0.5,0,0.777777777777778,2,-0.663187912490405,-0.0719682470696965,1154,0,0,1.9,12,0.226415094339623,0.166666666666667,0,0.444444444444444,1.25,-0.29957111016927,0.322716822599433,122.7
"45","156",23,50.95,30.0333333333333,FALSE,360514,15525,294847,18533,178241,70880,156785,9651,90142,66875,2018-11-28 13:09:19,83,81,30,49,40,37,1,1,18952,26.1333333333333,"lab",7,1,7,1,5,1,7,1,7,7,1,3,4,2,126.1993,1,1,1,1,TRUE,4,"R_3R3HU04y60JeuTW",2018-12-05 12:43:11,23,"היו מספר משפטים בהם הייתי צריכה לחפז מילה שהסתתרה. כמו כן לכל משפט הייתה מילת עזר שרמזה על איזה מילה אני צריכה לחפש. היו מילים שהבנתי את פרושם ולכן היה ממש קל למצוא את המילה שמסתתרת, והיו מילים שלא הבנתי את הפרוש שלהם ולכן לקח לי הרבה נסיונות לחפש את המילים, ולפעמים עד שלא קיבלתי רמז לא מצאתי אותם.","הייתי מנסה יותר לחפקש את המילה ולא לדלג ישר לרמזים.",28,70,5,2,0,0,12.5333333333333,TRUE,FALSE,38.6666666666667,6.98185185185185,42,4.4,1,1,0,41,1489,"1",0,0,2.8,7,0.39622641509434,0.5,0,1.66666666666667,3.5,-0.432228179426732,0.591603352718509,1050,0,0,2.7,9,0.320754716981132,0.333333333333333,0,0.333333333333333,3.375,-0.369950943183417,0.393223850504028,80.9833333333333
"46","157",24,55.5833333333333,27.7166666666667,FALSE,16417,472378,391993,88745,8373,38267,12918,205998,43922,29922,2018-11-29 16:29:12,87,70,15,9,13,8,1,1,25085,29.4,"lab",1,5,7,2,1,1,1,1,1,1,2,4,3,1,130.8933,4,4,10,3,FALSE,7,"R_0OGJU5m6gGLoB7H",2018-12-06 15:46:35,24,"חלקו הראשון של הניסוי היה לא פשוט עבורי. אני זוכרת שתחילה נדרש להעריך מה תהיה רמתי במשחק ובהתאם לרמה שנדרשה בדוגמאות חשבתי שאהיה דיי זריזה בתשובותי. בפועל המשחק היה הרבה יותר קשה משציפיתי ומצאתי את עצמי תקועה על שאלה מסויימת זמן ארוך ועם תסכול גדול. ככל שהזמן שלקח לי הלך וארך הלחץ גבר והנראה שלא אמצע את התשובה אף פעם אם לא הצלחתי עד כה. לאחר כן בשלב שהשוו את תשובותי למשתתפים אחרים, במשתתף הראשון שמחתי לראות שהתשובותי כמעט תמיד היו מהירות משלו אך לאחר מכן בהשואות מול שאר המשתתפים (כשהייתי צריכה לנבא אם הוא יותר טוב ממני או פחות) התחלתי לחשוד שאלה לא משתתפים אמיתיים אלא מספרים שניתנו בהתאם לתשובותי שלי (פעם משתתף מהיר ממני ופעם איטי יותר) ובהתאם כבר לא כל כך התלהבתי מעצמי.
סך הכל המשחק היה מעניין, והיה נחמד לראות כמה משימה כמו פשוטה ולפעמים גם כאשר המילה ניצבת מול עינייך לא כל כך פשוט לזהות אותה. 
את המשך הניסוי אני לא כל כך זוכרת.","הייתי מנסה להנמיך את ציפיותי לגבי מידת ההצלחה שלי במשחק.",90,82,80,59,11,85,7.06666666666667,TRUE,FALSE,36.4666666666667,6.97040509259259,10,2.1,4,6.5,2.5,77,1571,"1",0,0,2.8,9,0.150943396226415,0.166666666666667,0,0.666666666666667,2.875,-0.280915036346169,0.439696369227565,1239,0,0,2.7,8,0.169811320754717,0.5,0,0.888888888888889,2.875,0.0623911991819377,0.449080980337927,83.3
"47","158",23,52.7,30.4666666666667,FALSE,111455,119897,15563,303013,12933,16746,52362,135273,162891,66352,2018-11-29 16:20:15,91,61,40,40,9,71,5,1,71596,25.2,"lab",1,1,1,2,1,1,1,1,1,1,1,3,4,2,99.6485,3,3,4,3,TRUE,9,"R_1F31jRCEw6RV7ns",2018-12-06 15:47:03,23,"הניסוי נפתח במשחק המילים המסתתרות. הייתה דוגמה ואחריה הייתי צריכה להעריך בכמה מתוך 10 השלבים אני אעלה על התשובה בניחוש הראשון, כמה זמן ייקח לי בממוצע לגלות את המילה שמסתתרת. עוד בשלב הזה הייתי קצת לחוצה כי הבנתי שזה נמדד בזמן וידעתי שזה יהיה לי קשה. המשחק עצמו היה לי קשה, היו שלבים שממש התקשתי למצוא את המילה ועלה בי רצון לפרוש מתוך מחשבה שמשהו לא בסדר בי ושאני ממש  מתקשה. בסוף המשחק קיבלתי מספר דוגמאות של אנשים ששיחקו את המשחק והייתי צריכה להחליט האם הם היו יותר טובים/ פחות טובים ממני  לפי נתונים ספציפיים של זמן, ניחוש ראשון/ שני מתוך שלבים במשחק. לאחר השלב הזה עניתי על שאלונים שקשורים למידת הקושי שלי עם עצמי, כמה אני ביקורתית כלפי עצמי, כמה אני מאוכזבת מעצמי, כמה אני עצובה...","בדיעבד הייתי רוצה להיות פחות לחוצה וקשה עם עצמי הרי זה בסך הכל ניסוי ולא מבחן שאני מקבלת עליו ציון, הייתי לבד בחדר, הניסוי הוא אנונימי... לא היו לי סיבות להיות לחוצה כל כך ולחוש לא בנוח. אני לא בטוחה שהייתי יכולה לשנות את זה בכל מקרה, גם אם הייתי משחקת את המשחק שוב עכשיו.",71,82,92,92,92,71,9.35,TRUE,FALSE,34.55,6.97694444444444,40,1.1,3,3.5,0.5,51,1650,"1",1,2,1.2,23,1.49056603773585,1.83333333333333,1.8,3.22222222222222,1,0.493177796756481,-0.307873491608268,1267,1,2,1.1,23,1.28301886792453,1.66666666666667,1.6,2.88888888888889,1.25,0.135008544303243,0.163436217649534,83.1666666666667
"48","159",23,68.5,40.5166666666667,FALSE,137710,167784,47718,372414,61656,375780,17724,30810,526951,66022,2018-12-02 13:58:59,82,71,15,51,51,61,1,1,17745,40.0833333333333,"lab",2,2,1,4,2,5,1,1,7,1,1,3,4,2,180.4569,4,3,4,2,TRUE,4,"R_2vji6EBeIN5Xmru",2018-12-12 10:26:34,23,"אם אני זוכר נכון בחלק הראשון של המחקר התבקשתי להסתכל על משפטים בהם היו מילים שהורכבו מחלקי מילים אחרות ולפי איזשהו רמז בנוגע לקונטקסט של המילה הייתי צריך למצוא אותה. לפני שניגתי למטלה אחרי שביצעתי כמה דוגמאות פשוטות יחסית, באחת מהן היית המילה ""אורן"" ומצאתי אותה תוך כמה שניות הערכתי את הזמן שבו ייקח לי למצוא כל מילה בכ-15 שניות. בפועל, לקח לי בין 1-2 דקות בדרך כלל למצוא את המילים כשאני טועה בין 3-5 פעמים בכל מילה והמטלות היו קשות יותר מהדוגמאות. הרגשתי שההערכה שלי לזמן שבו ייקח לי למצוא כל מילה היית שגויה עקב הטעיה מכוונת בתרגול ונוצרה אצלי תחושה שלילית שהוסיפה על הקושי למצוא את המילים, בכל מקרה הבנתי שזה חלק מהניסוי והמשכתי הלאה. לאחר שביצעתי את הניסוי ניתנו לי נתונים אודות נחקר אחר שמצא כל אחת מן המילים בזמנים יותר טובים או פחות טובים מהזמנים שלי והתבקשתי להעריך מי מאיתנו יותר טוב. התחושה שלי היית שאם מישהו מפגין ביצועים טובים יותר לאורך זמן, לפחות ב-3 או 4 מילים ניתן לומר שהוא יותר טוב והייתי עקבי בתחושה הזו. אני חושב שבמילוי השאלות האלו ניסיתי להפריד את הרגש השלילי שהתעורר אצלי אחרי המטלה שאולי אני לא טוב כמו שחשבתי שאני בהתחלה כדי לתת תשובות אובייקטיביות.","לא, הייתי עושה הכל באותה הדרך",81,100,38,1,46,28,19.2666666666667,TRUE,FALSE,59.35,9.85248842592593,54.3333333333333,2.6,3.5,3,-0.5,27.6666666666667,1705,"0",0,0,2.3,24,0.433962264150943,0.666666666666667,0,0.555555555555556,2.625,-0.585807054843484,0.572722703091377,1275,0,0,2.6,6,0.226415094339623,0.5,0,0.111111111111111,3,-0.545276614968648,0.698263966539872,109.016666666667
"49","160",22,56.25,58.6,FALSE,325429,120154,45089,69500,20499,59486,7114,4809,9132,49299,2018-12-02 14:01:41,39,19,120,3,3,4,1,6,197266,39.5166666666667,"lab",14,7,5,13,1,13,1,1,1,13,4,3,1,2,71.0511,8,4,10,4,FALSE,4,"R_3rHc9AdM3j8EpU6",2018-12-10 13:09:48,22,"הייתי צריכה לאתר מילה שמסתתרת במשפט (האותיות הסתתרו בחלק מהמילים)
לפי רמז שניתן לי
ואז מילאתי שאלון ששאל איך הרגשתי ומה חשבתי על הביצוע שלי","לא משנה",5,3,6,0,20,9,43.3666666666667,TRUE,FALSE,82.8833333333333,7.96396990740741,3.33333333333333,6.9,6,7,1,35.6666666666667,1004,"1",0,0,1.4,39,0.358490566037736,0.333333333333333,0.4,0.888888888888889,1.75,-0.200136433919214,-0.239958922496154,914,0,0,2,34,0.39622641509434,0.5,0.2,2.22222222222222,1.375,0.629726705443691,0.326328421305564,114.85
